index_,tree_name,Wideband_Red_MEAN_I_mean,Wideband_Red_MEAN_I_median,Wideband_Red_MEAN_I_25th,Wideband_Red_MEAN_I_75th,Wideband_Green_MEAN_I_mean,Wideband_Green_MEAN_I_median,Wideband_Green_MEAN_I_25th,Wideband_Green_MEAN_I_75th,Wideband_Blue_NONE_mean,Wideband_Blue_NONE_median,Wideband_Blue_NONE_25th,Wideband_Blue_NONE_75th,Wideband_Blue_MEAN_I_mean,Wideband_Blue_MEAN_I_median,Wideband_Blue_MEAN_I_25th,Wideband_Blue_MEAN_I_75th,RedEdge_NONE_mean,RedEdge_NONE_median,RedEdge_NONE_25th,RedEdge_NONE_75th,RedEdge_HOMOGENEITY_mean,RedEdge_HOMOGENEITY_median,RedEdge_HOMOGENEITY_25th,RedEdge_HOMOGENEITY_75th,RedEdge_MEAN_I_mean,RedEdge_MEAN_I_median,RedEdge_MEAN_I_25th,RedEdge_MEAN_I_75th,Blue_HOMOGENEITY_mean,Blue_HOMOGENEITY_median,Blue_HOMOGENEITY_25th,Blue_HOMOGENEITY_75th,Blue_ASM_mean,Blue_ASM_median,Blue_ASM_25th,Blue_ASM_75th,Blue_MEAN_I_mean,Blue_MEAN_I_median,Blue_MEAN_I_25th,Blue_MEAN_I_75th,NIR_NONE_mean,NIR_NONE_median,NIR_NONE_25th,NIR_NONE_75th,NIR_HOMOGENEITY_mean,NIR_HOMOGENEITY_median,NIR_HOMOGENEITY_25th,NIR_HOMOGENEITY_75th,NIR_MEAN_I_mean,NIR_MEAN_I_median,NIR_MEAN_I_25th,NIR_MEAN_I_75th,Red_HOMOGENEITY_mean,Red_HOMOGENEITY_median,Red_HOMOGENEITY_25th,Red_HOMOGENEITY_75th,Red_MEAN_I_mean,Red_MEAN_I_median,Red_MEAN_I_25th,Red_MEAN_I_75th,Green_NONE_mean,Green_NONE_median,Green_NONE_25th,Green_NONE_75th,Green_HOMOGENEITY_mean,Green_HOMOGENEITY_median,Green_HOMOGENEITY_25th,Green_HOMOGENEITY_75th,Green_MEAN_I_mean,Green_MEAN_I_median,Green_MEAN_I_25th,Green_MEAN_I_75th,id_based_on_tree_name
22,Pometia Pinnata,0.8146830703094917,0.8782416084063343,0.3011106565267616,0.2878433480187476,0.4168688503822364,0.0881640610898693,0.4140447323534366,0.5842575643170004,0.1544762671246269,0.0224046850369717,0.5466673811284404,0.1212257852359693,0.5448897240205044,0.3529074826422314,0.0371502394119867,0.1131227448034685,0.1629186254948618,0.1091677812966283,0.810546875,0.87451171875,0.2734375,0.284912109375,0.4163874089717865,0.0863037109375,0.417236328125,0.58837890625,0.1446533203125,0.0221099853515625,0.5494372248649597,0.1234130859375,0.5458984375,0.345703125,0.03765869140625,0.1090702638030052,0.162353515625,0.110595703125,0.77294921875,0.85107421875,0.20703125,0.25244140625,0.3616119921207428,0.0721435546875,0.389404296875,0.54150390625,0.0958251953125,0.0198974609375,0.5123940706253052,0.0977783203125,0.52978515625,0.313232421875,0.030059814453125,0.0799010843038559,0.1409912109375,0.09307861328125,0.8662109375,0.91064453125,0.39453125,0.326904296875,0.4704945683479309,0.10333251953125,0.439697265625,0.63134765625,0.2012939453125,0.0250244140625,0.5838818550109863,0.144287109375,0.56396484375,0.389404296875,0.0439453125,0.1418008059263229,0.1827392578125,0.125244140625,12
5,Spathodea Campanulatum,0.7659904850174993,0.8372272543582909,0.4955893926279577,0.4963359865431193,0.4672256787710065,0.0615250583418494,0.4658819636563495,0.5035517219777149,0.0899142400623651,0.0313215899343563,0.6473162941487715,0.0723213012806578,0.6472466340713691,0.3452413689924476,0.0372267879614202,0.098429613070287,0.1718857169660421,0.0950359677298571,0.775390625,0.84814453125,0.5078125,0.50390625,0.4676973521709442,0.0587158203125,0.471435546875,0.50146484375,0.0819091796875,0.032012939453125,0.6590259075164795,0.07025146484375,0.65966796875,0.344482421875,0.037353515625,0.0936939120292663,0.163818359375,0.0955810546875,0.724609375,0.80078125,0.41796875,0.4609375,0.3650461435317993,0.046875,0.400390625,0.452880859375,0.06524658203125,0.0271759033203125,0.5601635575294495,0.053558349609375,0.58056640625,0.30078125,0.031005859375,0.0646612122654914,0.13623046875,0.07818603515625,0.81787109375,0.88623046875,0.5859375,0.5390625,0.5691066980361938,0.0733642578125,0.53271484375,0.55224609375,0.1053466796875,0.03564453125,0.7461063861846924,0.08819580078125,0.716796875,0.384521484375,0.04339599609375,0.125810444355011,0.1966552734375,0.11212158203125,15
8,Shorea Leprosula,0.5675924870597554,0.6399535952926982,0.2480624171087533,0.2434877485010499,0.218382958846478,0.1103956254576287,0.2125204745696562,0.7050083294190245,0.2867966979926503,0.0122841650358245,0.310038483880884,0.0905624353671333,0.304386947276562,0.5612109763552718,0.0179228947080414,0.0538325808160588,0.3417243271705994,0.0498246457982196,0.56689453125,0.640625,0.23828125,0.2401123046875,0.2109601721167564,0.099334716796875,0.2156982421875,0.70947265625,0.27880859375,0.0122146606445312,0.3107959032058716,0.086334228515625,0.310546875,0.57763671875,0.0181121826171875,0.0490616299211978,0.3310546875,0.04949951171875,0.55078125,0.62255859375,0.1953125,0.2261962890625,0.1558237485587597,0.08160400390625,0.1982421875,0.68115234375,0.25244140625,0.011322021484375,0.2375749461352825,0.0683135986328125,0.287841796875,0.51318359375,0.016632080078125,0.040538290515542,0.29376220703125,0.04608154296875,0.58544921875,0.6630859375,0.29296875,0.255859375,0.2717045918107033,0.12200927734375,0.2303466796875,0.73095703125,0.308837890625,0.0131454467773437,0.3744414672255516,0.1055145263671875,0.326904296875,0.62744140625,0.0195465087890625,0.0646968223154544,0.38299560546875,0.053863525390625,14
31,Ficus Variegata,0.7742554239889263,0.8517946463499038,0.4614524404188734,0.4620137640301516,0.5041505443064794,0.0589500187013834,0.5038340257507824,0.4711638631439576,0.0714536646483434,0.0343184888506371,0.6834463785652594,0.0815560288628994,0.6845607678592922,0.3088864860112241,0.0428097679641422,0.1171338129601206,0.1414375181019048,0.1140480543273426,0.77978515625,0.85791015625,0.46484375,0.46044921875,0.5127704739570618,0.05828857421875,0.50732421875,0.4736328125,0.06829833984375,0.0338134765625,0.701210081577301,0.08074951171875,0.6943359375,0.31005859375,0.04229736328125,0.1145411506295204,0.140380859375,0.11370849609375,0.7431640625,0.82568359375,0.37109375,0.4140625,0.417389303445816,0.049346923828125,0.4658203125,0.42919921875,0.05633544921875,0.03094482421875,0.6204331517219543,0.065673828125,0.65478515625,0.277587890625,0.03729248046875,0.0821205228567123,0.1248779296875,0.1014404296875,0.8125,0.88623046875,0.55859375,0.513671875,0.5977813005447388,0.06817626953125,0.5478515625,0.51416015625,0.08251953125,0.037872314453125,0.7625669240951538,0.09674072265625,0.7314453125,0.340087890625,0.048187255859375,0.1487029939889907,0.156494140625,0.1258544921875,9
7,Spathodea Campanulatum,0.5513560744939814,0.6520262697994342,0.3572343026489867,0.3571349325647839,0.309326958818549,0.0880316134948381,0.305706841064321,0.6376374179865245,0.1997426745479941,0.0199442582888695,0.4964492984182836,0.0853429269328981,0.4927830475977271,0.5184408364466193,0.020050523916106,0.0550018173559213,0.293211510552912,0.0514200141636504,0.5498046875,0.65625,0.36328125,0.35986328125,0.3032215237617492,0.08306884765625,0.304443359375,0.634765625,0.1871337890625,0.0197296142578125,0.5058106780052185,0.08123779296875,0.494873046875,0.52294921875,0.0191802978515625,0.0490138791501522,0.2861328125,0.049530029296875,0.50048828125,0.6025390625,0.296875,0.328857421875,0.2408071905374527,0.066497802734375,0.258544921875,0.583984375,0.1431884765625,0.016754150390625,0.4243746101856231,0.06072998046875,0.433349609375,0.4482421875,0.0155563354492187,0.0364948045462369,0.2208251953125,0.03973388671875,0.6083984375,0.71044921875,0.42578125,0.39404296875,0.3773722201585769,0.106201171875,0.359375,0.693359375,0.236083984375,0.0234832763671875,0.5901369154453278,0.10443115234375,0.5693359375,0.58251953125,0.024139404296875,0.0670622363686561,0.357177734375,0.061431884765625,15
2,Bridelia Sp.,0.6874680256851814,0.7386987029462149,0.4530273314665812,0.4555965668412672,0.2427426833551316,0.1216664957080276,0.2418778971498753,0.6995068777395095,0.3057187401473547,0.0172627314595785,0.3709812667997787,0.1098317493901628,0.3713076815718071,0.5484339088273683,0.0216691596474813,0.0522570560157547,0.3369349896549815,0.0490106834727583,0.69384765625,0.7421875,0.4609375,0.459228515625,0.2307377904653549,0.114013671875,0.2271728515625,0.70068359375,0.278564453125,0.0167083740234375,0.3574298322200775,0.1029052734375,0.35302734375,0.5478515625,0.0213775634765625,0.0488524101674556,0.335205078125,0.046295166015625,0.64306640625,0.6904296875,0.3828125,0.413818359375,0.1823108382523059,0.08575439453125,0.1981201171875,0.63916015625,0.2158203125,0.0144500732421875,0.2990398705005646,0.076171875,0.315673828125,0.482177734375,0.0176544189453125,0.0360313467681407,0.266357421875,0.0389404296875,0.7392578125,0.79052734375,0.53125,0.5,0.2855901941657066,0.149169921875,0.266845703125,0.759765625,0.364013671875,0.0197944641113281,0.4205230548977852,0.1351318359375,0.40185546875,0.61669921875,0.025421142578125,0.0635025594383478,0.40478515625,0.05548095703125,1
16,Syzygium Polyanthum,0.7355321050139867,0.7955324618836959,0.426164311981393,0.4243412684459077,0.4045562353670502,0.0657201742508437,0.4112721226479339,0.5399446782377577,0.120100518062682,0.0291649582859416,0.5975023468430389,0.0744444856938627,0.603851315801536,0.355448988135228,0.0372216679725969,0.0946054674567756,0.1728051735303516,0.0947942889632967,0.73388671875,0.7978515625,0.4296875,0.42236328125,0.393688827753067,0.0606689453125,0.40966796875,0.5390625,0.11151123046875,0.029144287109375,0.6087134480476379,0.07476806640625,0.61181640625,0.34130859375,0.036376953125,0.0808754786849021,0.149169921875,0.09185791015625,0.67236328125,0.73583984375,0.35546875,0.387939453125,0.3169775903224945,0.047943115234375,0.355224609375,0.482666015625,0.0921630859375,0.025482177734375,0.5290663242340088,0.05694580078125,0.5556640625,0.28271484375,0.028961181640625,0.0578056070953607,0.1180419921875,0.0701904296875,0.79345703125,0.8525390625,0.50390625,0.4599609375,0.4863732606172561,0.0772705078125,0.463623046875,0.59814453125,0.1405029296875,0.03265380859375,0.6826929748058319,0.0911865234375,0.65185546875,0.418212890625,0.04425048828125,0.1212909035384655,0.2225341796875,0.1148681640625,17
28,Leea Indica,0.8088443722345132,0.8462344452818232,0.3155534819492469,0.3201635016762329,0.3706396075046049,0.0854752864814172,0.3790609501369923,0.5200332528030314,0.110246676322214,0.028262427828065,0.4256720677439971,0.1031385460988666,0.4342583367520365,0.2817466944649973,0.0541319961963683,0.131252441357786,0.1430524986905145,0.1315902372824239,0.82275390625,0.85546875,0.30859375,0.31640625,0.3730582594871521,0.0833740234375,0.377685546875,0.5224609375,0.10601806640625,0.028289794921875,0.4310092628002167,0.1007080078125,0.4326171875,0.282470703125,0.05450439453125,0.1288336664438247,0.140869140625,0.1328125,0.7763671875,0.82177734375,0.25390625,0.292724609375,0.3118045330047607,0.06793212890625,0.34765625,0.465087890625,0.080810546875,0.0250396728515625,0.3765615373849869,0.08013916015625,0.404296875,0.24444580078125,0.045928955078125,0.0964297316968441,0.12139892578125,0.11761474609375,0.84814453125,0.88037109375,0.375,0.34375,0.4302233010530472,0.10076904296875,0.412353515625,0.576171875,0.134521484375,0.0308990478515625,0.4777264595031738,0.12213134765625,0.467041015625,0.321533203125,0.0611572265625,0.1627779975533485,0.1629638671875,0.1463623046875,10
1,Ficus Variegata,0.7526443965660754,0.830298248939304,0.507098182180001,0.5090751087699948,0.3848572077944414,0.0725136509474387,0.3831593593274268,0.5045060978891216,0.0858586925613639,0.0291438516343699,0.5711989521690178,0.0852263827915426,0.5706972001638745,0.3522212793593828,0.0336365494051537,0.0883651067902686,0.1829119740337829,0.0849871007032417,0.7607421875,0.8388671875,0.51953125,0.50927734375,0.3807478547096252,0.0675048828125,0.38916015625,0.50146484375,0.077392578125,0.0296478271484375,0.5738317668437958,0.0797119140625,0.5791015625,0.343994140625,0.034027099609375,0.0829594954848289,0.1732177734375,0.0858154296875,0.7177734375,0.80126953125,0.43359375,0.477294921875,0.3042277097702026,0.054168701171875,0.3447265625,0.45751953125,0.06341552734375,0.0262718200683593,0.5016800314188004,0.0631103515625,0.529296875,0.2958984375,0.028717041015625,0.058348337188363,0.1439208984375,0.07354736328125,0.79931640625,0.87158203125,0.59375,0.5439453125,0.4590080082416534,0.085693359375,0.42333984375,0.5498046875,0.099609375,0.0323486328125,0.644246056675911,0.10174560546875,0.615234375,0.39697265625,0.038665771484375,0.1122194267809391,0.2091064453125,0.0966796875,9
24,Calophyllum,0.7922044836956522,0.8549463497185559,0.4353103163819876,0.438060310316382,0.3850970712507733,0.1194495917847437,0.3787299683375388,0.6534871166537267,0.203999015855493,0.0262242192807404,0.5072486623196129,0.1159966036399699,0.4966957613548137,0.4145606378590838,0.0372669385827105,0.0974307218624383,0.2257633564635093,0.096558185838024,0.78955078125,0.8544921875,0.43359375,0.4427490234375,0.3827663660049438,0.12200927734375,0.381103515625,0.65185546875,0.20330810546875,0.0265426635742187,0.5116362571716309,0.1181640625,0.5,0.413330078125,0.037017822265625,0.0869263559579849,0.2215576171875,0.09722900390625,0.78125,0.8427734375,0.390625,0.42822265625,0.3513639196753502,0.111907958984375,0.36083984375,0.6328125,0.188720703125,0.025146484375,0.4802748262882232,0.1028594970703125,0.47869873046875,0.37255859375,0.0355224609375,0.0757310688495636,0.202484130859375,0.0908050537109375,0.8028564453125,0.86865234375,0.4775390625,0.449462890625,0.4169946983456611,0.129913330078125,0.398681640625,0.6715087890625,0.221832275390625,0.0273170471191406,0.5380766242742538,0.130889892578125,0.51953125,0.46112060546875,0.039031982421875,0.1132048070430755,0.2545166015625,0.1013946533203125,2
13,Alstonia Angulstiloba,0.895330230949461,0.9237957385159278,0.3704885083575581,0.3725296966789305,0.5091541535026112,0.0742159200269122,0.5090744432552841,0.5225299302921739,0.1005322744680005,0.0364735921223958,0.5655715899383144,0.0897878744805506,0.5667149802511052,0.2693516428156416,0.0715722993362781,0.1766331988280772,0.1370030839313832,0.1733068155687908,0.89990234375,0.92919921875,0.375,0.37353515625,0.5202302932739258,0.07269287109375,0.5166015625,0.5234375,0.09356689453125,0.0367431640625,0.5755021572113037,0.088623046875,0.57080078125,0.258056640625,0.07177734375,0.1756238341331482,0.1317138671875,0.1744384765625,0.87158203125,0.90625,0.3125,0.351318359375,0.4494280517101288,0.058929443359375,0.474365234375,0.471923828125,0.07421875,0.033935546875,0.5159120559692383,0.0728759765625,0.5361328125,0.2130126953125,0.063232421875,0.1410884000360965,0.10699462890625,0.156982421875,0.92626953125,0.94677734375,0.4296875,0.39501953125,0.5814076066017151,0.088623046875,0.54638671875,0.57421875,0.1207275390625,0.03936767578125,0.6254535019397736,0.10626220703125,0.59814453125,0.31689453125,0.08062744140625,0.2126375548541546,0.1600341796875,0.1907958984375,0
9,Syzygium Polyanthum,0.6165560148175064,0.6788937117702277,0.3511743984173127,0.3548143017199612,0.2881762910167414,0.1029919262080229,0.2920827939528827,0.6623753747274709,0.2253276499666908,0.020410779218649,0.4303986815933032,0.1013787454412889,0.4346465827882751,0.4940765065432211,0.0269891635392063,0.0628761173775227,0.2859309903719012,0.0620185408481331,0.615234375,0.67626953125,0.35546875,0.359619140625,0.2824480235576629,0.09893798828125,0.28076171875,0.6591796875,0.2032470703125,0.0200653076171875,0.425939604640007,0.09698486328125,0.4208984375,0.493408203125,0.0261459350585937,0.0596943125128746,0.280517578125,0.059417724609375,0.576171875,0.6376953125,0.296875,0.3232421875,0.2335475571453571,0.0784912109375,0.251220703125,0.61328125,0.166015625,0.0178985595703125,0.3687987029552459,0.07354736328125,0.384033203125,0.4287109375,0.0229911804199218,0.0466581964865326,0.228759765625,0.052215576171875,0.669921875,0.73486328125,0.4140625,0.386962890625,0.341049924492836,0.1221923828125,0.3388671875,0.7099609375,0.255859375,0.02294921875,0.4980476498603821,0.12359619140625,0.49853515625,0.5625,0.03057861328125,0.0759124048054218,0.33935546875,0.07122802734375,17
14,Spathodea Campanulatum,0.7969936990865046,0.8584042342893254,0.524008532873887,0.5262260995428593,0.5018752024454339,0.060700762984894,0.4994055097794783,0.4258973945691747,0.0583434295615917,0.04489251033204,0.641379674585423,0.0773832783731897,0.6398367226210763,0.2444406349454237,0.0680809088159635,0.1592391531062185,0.1140023446477654,0.1561390565754848,0.80078125,0.862060546875,0.53515625,0.5322265625,0.5081683993339539,0.0594482421875,0.501953125,0.428466796875,0.05572509765625,0.045257568359375,0.6559437811374664,0.07373046875,0.64404296875,0.2457275390625,0.06829833984375,0.1540185585618019,0.113037109375,0.156494140625,0.77099609375,0.83642578125,0.46484375,0.492919921875,0.4278457686305046,0.048797607421875,0.466064453125,0.38525390625,0.0467529296875,0.041717529296875,0.5841801315546036,0.058807373046875,0.60791015625,0.2169189453125,0.06060791015625,0.1179880201816558,0.0985107421875,0.1419677734375,0.82568359375,0.8857421875,0.59375,0.556640625,0.581919401884079,0.071533203125,0.53564453125,0.468505859375,0.0672607421875,0.047943115234375,0.7146064639091492,0.09466552734375,0.67724609375,0.27294921875,0.07476806640625,0.1946189068257808,0.129150390625,0.171142578125,15
